ID,Age,Height,Weight,Position,PaceTotal,ShootingTotal,PassingTotal,DribblingTotal,DefendingTotal,PhysicalityTotal,ShortPassing,LongPassing,BallControl,Vision,Reactions,Composure,Crossing,Dribbling,Stamina,Agility,Acceleration,CAMRating,CMRating,RMRating,LMRating,CDMRating,Prospect,Position_n
TRAIN_2580,21,179,71,CM,7.3913,5.3947,6.3235,7.2727,6.4474,7.7049,7.7108,7.5,7.9775,7.0238,6.875,7.4699,6.25,8.0435,8.5185,7.6316,7.7108,7.4667,7.6712,7.5676,7.5676,7.5714,0,2
TRAIN_2581,21,178,65,CAM,8.6957,6.9737,6.6176,8.1818,3.6842,5.5738,7.8313,5.8333,8.6517,7.5,7.0312,7.7108,7.2727,8.587,5.8025,9.4737,9.1566,8.2667,7.3973,8.1081,8.1081,6.0,0,0
TRAIN_2583,17,180,75,CAM,5.0725,5.6579,4.4118,5.6061,3.0263,3.4426,5.6627,5.2381,6.8539,6.1905,4.5312,6.6265,4.8864,6.8478,4.5679,5.3947,5.5422,6.0,5.4795,5.9459,5.9459,4.4286,1,0
TRAIN_2584,21,170,61,CAM,5.6522,3.6842,4.2647,5.6061,3.6842,2.623,6.3855,5.8333,6.9663,4.881,3.125,3.9759,4.4318,6.413,4.8148,7.5,6.506,5.7333,5.4795,5.5405,5.5405,4.8571,0,0
TRAIN_2585,18,181,73,CM,5.2174,4.7368,5.2941,5.303,5.3947,5.9016,6.747,6.3095,6.6292,6.3095,5.0,5.9036,5.3409,6.5217,7.037,5.1316,5.9036,6.1333,6.4384,6.2162,6.2162,6.4286,1,2
TRAIN_2586,21,184,78,CAM,7.8261,5.6579,4.4118,5.303,1.0526,3.4426,5.6627,4.2857,6.6292,5.7143,2.1875,4.9398,5.7955,6.6304,4.5679,7.5,8.4337,6.0,4.9315,5.9459,5.9459,3.1429,0,0
TRAIN_2590,20,178,74,CAM,6.5217,4.0789,5.0,5.7576,5.3947,5.5738,6.747,6.4286,6.7416,6.4286,4.8438,6.6265,4.7727,6.6304,7.5309,7.7632,7.2289,6.4,6.4384,6.3514,6.3514,6.4286,1,0
TRAIN_2591,19,183,67,CDM,5.0725,3.5526,5.0,4.3939,5.7895,5.2459,6.988,6.6667,5.1685,5.5952,4.375,5.3012,4.7727,5.9783,7.1605,5.9211,5.4217,5.4667,5.8904,5.5405,5.5405,6.2857,0,1
TRAIN_2594,21,177,72,CAM,6.3768,6.4474,5.8824,6.2121,5.7895,6.3934,7.2289,6.7857,7.191,6.6667,5.0,6.747,6.1364,6.7391,8.642,8.6842,6.6265,7.0667,6.9863,7.027,7.027,6.8571,0,0
TRAIN_2601,21,180,63,CAM,6.087,5.7895,5.1471,6.6667,5.1316,5.7377,6.3855,5.9524,7.4157,6.9048,4.375,6.2651,5.6818,7.6087,6.7901,7.6316,6.8675,6.9333,6.5753,6.7568,6.7568,6.1429,0,0
TRAIN_2604,19,182,81,CAM,5.6522,4.7368,4.8529,5.6061,2.3684,4.0984,6.506,5.4762,6.8539,6.0714,3.125,5.1807,5.2273,6.7391,4.9383,7.2368,6.6265,6.1333,5.4795,6.0811,6.0811,4.2857,1,0
TRAIN_2605,19,178,68,CAM,4.9275,4.2105,4.4118,4.2424,3.8158,2.459,6.1446,6.0714,5.5056,5.3571,4.0625,5.7831,4.3182,5.5435,3.7037,5.7895,5.5422,5.3333,5.2055,5.1351,5.1351,4.5714,0,0
TRAIN_2611,17,171,70,RM,5.6522,5.5263,4.8529,5.303,3.1579,3.4426,5.7831,5.7143,6.4045,5.4762,3.5938,4.9398,6.0227,6.413,6.1728,7.2368,6.3855,5.8667,5.4795,5.9459,5.9459,4.4286,1,4
TRAIN_2615,20,177,67,RM,7.1014,5.1316,4.7059,4.8485,4.0789,3.7705,5.9036,5.7143,6.0674,5.5952,3.75,5.6627,5.6818,5.9783,5.9259,7.7632,7.7108,5.7333,5.4795,5.8108,5.8108,5.0,1,4
TRAIN_2619,21,184,77,CAM,6.087,5.9211,5.0,5.6061,4.3421,5.7377,6.2651,5.4762,6.8539,6.3095,4.0625,5.6627,5.6818,6.5217,6.6667,7.5,6.6265,6.4,6.0274,6.3514,6.3514,5.5714,0,0
TRAIN_2621,21,173,72,CAM,6.3768,6.1842,5.0,6.2121,1.4474,4.7541,6.1446,4.0476,7.191,5.9524,6.0938,4.8193,6.9318,6.9565,7.037,8.4211,7.2289,6.6667,5.7534,6.6216,6.6216,4.1429,0,0
TRAIN_2626,17,175,70,LM,6.2319,2.7632,4.2647,3.6364,3.1579,3.6066,5.5422,4.7619,5.3933,5.9524,3.5938,3.3735,5.9091,4.8913,6.0494,5.6579,6.506,5.0667,4.9315,5.4054,5.4054,4.4286,1,3
TRAIN_2628,18,175,70,RM,7.2464,4.7368,4.5588,5.6061,2.5,2.9508,5.6627,4.0476,6.5169,6.1905,2.9688,4.9398,6.4773,6.9565,4.6914,6.9737,8.0723,5.8667,5.0685,5.9459,5.9459,3.8571,1,4
TRAIN_2629,16,175,68,CAM,6.087,3.4211,5.4412,6.3636,5.2632,3.9344,7.1084,6.4286,7.191,6.3095,5.1562,6.747,5.4545,7.2826,6.5432,7.8947,6.8675,6.5333,6.5753,6.4865,6.4865,6.2857,1,0
TRAIN_2630,20,162,57,RM,6.087,3.5526,5.4412,5.7576,5.1316,3.7705,7.1084,6.5476,6.5169,5.9524,4.0625,4.8193,6.3636,6.7391,6.6667,8.1579,7.1084,6.1333,6.1644,6.2162,6.2162,6.0,0,4
TRAIN_2632,19,175,70,CAM,5.2174,3.8158,4.8529,4.697,4.3421,2.9508,6.1446,5.9524,6.0674,5.5952,2.8125,3.7349,5.3409,5.6522,5.9259,8.2895,5.9036,5.6,5.4795,5.5405,5.5405,5.1429,1,0
TRAIN_2636,18,180,77,CAM,6.8116,5.0,4.8529,5.303,4.8684,5.2459,6.3855,6.1905,6.4045,6.0714,3.75,5.4217,4.8864,6.3043,6.4198,7.2368,7.7108,6.1333,6.0274,6.0811,6.0811,6.0,1,0
TRAIN_2637,21,177,72,CAM,5.6522,4.7368,4.5588,4.697,5.1316,3.7705,6.2651,5.5952,6.1798,5.8333,3.9062,5.0602,4.7727,5.6522,5.0617,6.9737,6.6265,5.8667,5.7534,5.6757,5.6757,5.5714,0,0
TRAIN_2638,18,168,59,CAM,5.6522,5.0,3.5294,5.4545,1.0526,1.3115,5.3012,3.4524,5.9551,4.7619,3.125,4.8193,4.8864,6.6304,3.4568,8.2895,6.747,5.4667,4.3836,5.2703,5.2703,2.7143,1,0
TRAIN_2639,21,175,68,RM,5.942,3.6842,4.1176,3.4848,4.2105,3.6066,5.7831,5.3571,5.618,5.0,3.75,3.9759,5.2273,4.6739,6.1728,4.2105,6.506,5.0667,5.0685,5.2703,5.2703,5.0,0,4
TRAIN_2640,18,178,66,CAM,5.5072,4.4737,4.2647,4.5455,3.9474,2.7869,5.7831,5.4762,5.5056,5.2381,3.125,4.8193,4.7727,5.8696,3.9506,7.7632,6.506,5.3333,5.0685,5.1351,5.1351,4.7143,1,0
TRAIN_2641,21,179,71,CM,4.6377,5.7895,5.5882,4.697,5.7895,4.2623,7.4699,7.7381,6.6292,5.8333,5.3125,4.4578,5.2273,5.7609,6.9136,5.0,6.0241,6.4,6.7123,6.2162,6.2162,6.7143,0,2
TRAIN_2643,19,173,58,LM,6.8116,4.8684,4.7059,5.9091,5.2632,4.918,6.2651,5.4762,6.7416,5.4762,4.6875,5.4217,5.5682,6.8478,6.6667,7.8947,7.4699,6.2667,6.0274,6.3514,6.3514,6.0,0,3
TRAIN_2646,20,175,63,RM,5.2174,3.0263,3.0882,3.3333,3.5526,2.7869,5.0602,5.2381,4.8315,3.9286,2.6562,2.7711,3.75,4.8913,5.4321,6.0526,6.2651,4.4,4.3836,4.4595,4.4595,4.2857,0,4
TRAIN_2649,21,168,66,CAM,8.2609,5.5263,5.4412,6.0606,1.4474,2.623,6.2651,5.4762,6.6292,6.7857,4.6875,5.9036,6.7045,7.1739,5.1852,7.7632,8.5542,6.8,5.8904,6.7568,6.7568,3.8571,0,0
TRAIN_2650,18,173,67,CAM,5.5072,4.6053,6.0294,5.303,3.8158,2.623,7.3494,6.9048,6.7416,6.7857,5.3125,6.1446,5.9091,6.3043,5.0617,4.8684,5.7831,6.4,6.3014,6.3514,6.3514,5.2857,0,0
TRAIN_2654,21,180,78,CAM,6.5217,6.0526,5.5882,6.0606,4.7368,5.9016,6.747,6.5476,6.8539,6.6667,4.8438,6.6265,5.7955,7.0652,7.284,7.3684,6.988,6.8,6.5753,6.7568,6.7568,6.1429,0,0
TRAIN_2657,20,177,69,LM,7.2464,5.3947,3.8235,5.303,1.0526,3.6066,5.0602,4.4048,6.4045,4.7619,2.1875,3.7349,5.3409,6.6304,4.8148,6.9737,8.0723,5.7333,4.6575,5.8108,5.8108,3.1429,0,3
TRAIN_2658,20,181,77,RM,6.6667,5.0,4.4118,5.6061,1.8421,4.5902,5.4217,4.5238,6.7416,5.7143,4.2188,5.0602,6.0227,6.8478,5.1852,7.6316,7.8313,6.0,5.0685,6.0811,6.0811,3.8571,0,4
TRAIN_2659,20,189,74,CAM,6.9565,6.4474,5.4412,6.3636,3.9474,4.4262,6.506,6.0714,7.191,6.3095,4.375,6.2651,6.0227,7.3913,6.0494,7.7632,7.2289,6.8,6.3014,6.7568,6.7568,5.4286,1,0
TRAIN_2661,17,168,63,CAM,4.2029,5.7895,4.7059,5.7576,2.8947,2.459,6.1446,5.2381,6.6292,5.5952,4.5312,6.6265,5.2273,6.8478,3.9506,7.3684,6.1446,6.1333,5.4795,5.9459,5.9459,4.4286,1,0
TRAIN_2664,19,183,75,CAM,6.087,4.0789,4.1176,4.3939,2.1053,1.8033,5.7831,5.119,5.9551,5.119,0.7812,3.494,5.3409,5.6522,2.4691,7.5,7.2289,5.2,4.5205,5.1351,5.1351,3.5714,1,0
TRAIN_2667,19,178,78,CM,5.7971,3.2895,4.8529,4.5455,5.3947,4.918,6.8675,6.6667,6.2921,5.7143,4.6875,4.3373,4.7727,5.7609,6.0494,4.8684,6.988,5.7333,6.0274,5.8108,5.8108,6.1429,0,2
TRAIN_2670,21,168,68,CAM,6.9565,5.9211,6.0294,6.8182,3.9474,3.4426,7.1084,6.4286,7.4157,7.0238,5.3125,7.4699,6.25,7.5,4.9383,8.2895,8.0723,7.0667,6.5753,7.027,7.027,5.5714,0,0
TRAIN_2671,20,170,61,CAM,7.1014,6.5789,5.2941,6.8182,1.1842,4.4262,6.506,5.7143,7.7528,5.8333,5.9375,6.2651,5.7955,7.5,7.1605,7.7632,7.8313,7.0667,6.1644,7.027,7.027,4.2857,0,0
TRAIN_2674,21,168,61,RM,7.3913,4.4737,4.4118,5.303,4.7368,3.7705,6.6265,6.0714,6.5169,5.0,4.5312,4.9398,4.0909,6.5217,6.7901,5.9211,7.9518,6.0,5.8904,6.0811,6.0811,5.7143,0,4
TRAIN_2676,21,181,79,CDM,5.6522,5.0,4.7059,4.8485,6.0526,6.0656,6.6265,6.4286,6.6292,5.119,4.5312,5.5422,3.75,5.9783,7.6543,5.2632,6.3855,5.8667,6.1644,5.6757,5.6757,6.5714,0,1
TRAIN_2680,21,176,70,RM,6.8116,4.8684,5.8824,5.6061,4.3421,3.2787,7.3494,6.4286,6.9663,6.5476,3.4375,6.0241,6.4773,6.5217,4.8148,6.4474,6.8675,6.4,6.1644,6.4865,6.4865,5.4286,0,4
TRAIN_2682,21,178,70,RM,6.9565,4.4737,4.5588,4.5455,4.2105,4.2623,6.2651,5.9524,5.7303,4.6429,4.0625,3.8554,5.3409,5.9783,5.679,6.5789,7.2289,5.6,5.3425,5.8108,5.8108,5.1429,0,4
TRAIN_2685,18,177,70,RM,7.8261,4.8684,3.2353,4.2424,2.1053,2.7869,4.4578,3.9286,5.2809,4.2857,2.5,4.0964,4.5455,5.4348,4.6914,8.0263,8.9157,4.9333,4.1096,5.1351,5.1351,3.2857,1,4
TRAIN_2687,19,183,68,CAM,6.8116,4.8684,4.1176,5.4545,1.3158,2.9508,5.5422,4.1667,6.1798,5.3571,3.75,5.5422,5.3409,6.5217,4.8148,8.1579,7.4699,5.8667,4.9315,5.8108,5.8108,3.4286,1,0
TRAIN_2689,20,186,84,RM,8.1159,5.6579,4.8529,6.2121,1.7105,4.4262,6.1446,5.3571,7.191,5.4762,3.4375,4.8193,6.25,7.7174,5.1852,6.4474,8.9157,6.5333,5.6164,6.6216,6.6216,4.0,0,4
TRAIN_2691,20,183,75,CAM,4.9275,5.0,4.2647,4.3939,5.5263,4.4262,5.7831,5.4762,5.618,5.7143,4.6875,5.1807,4.4318,5.9783,5.0617,5.2632,5.6627,5.7333,5.6164,5.4054,5.4054,5.7143,0,0
TRAIN_2692,18,170,69,RM,7.8261,4.4737,4.2647,6.0606,4.6053,1.6393,5.9036,5.3571,6.8539,5.0,3.4375,6.0241,5.4545,7.0652,4.9383,8.4211,8.6747,6.0,5.4795,6.0811,6.0811,5.1429,1,4
TRAIN_2693,21,170,65,LM,7.5362,5.2632,4.8529,5.1515,5.3947,5.2459,6.1446,5.4762,6.1798,5.9524,4.6875,5.0602,5.9091,6.413,5.679,6.8421,7.8313,6.1333,5.8904,6.2162,6.2162,5.8571,0,3
TRAIN_2694,19,180,72,CAM,4.4928,5.7895,4.8529,5.9091,3.2895,4.4262,6.3855,6.1905,7.191,5.3571,4.5312,6.2651,5.1136,7.1739,5.3086,6.0526,5.0602,6.2667,5.8904,6.0811,6.0811,4.8571,1,0
TRAIN_2697,18,178,65,CDM,4.2029,2.2368,3.2353,3.7879,4.4737,3.1148,5.7831,5.119,5.5056,3.6905,3.125,3.1325,3.4091,5.3261,4.1975,4.8684,4.9398,4.4,4.5205,4.3243,4.3243,5.0,1,1
TRAIN_2698,20,175,75,LM,6.9565,4.6053,5.1471,5.4545,4.8684,4.0984,6.1446,5.4762,6.4045,7.0238,5.7812,6.1446,5.2273,6.6304,7.037,6.5789,7.3494,6.2667,6.1644,6.3514,6.3514,5.8571,0,3
TRAIN_2699,21,172,58,RM,7.971,5.2632,5.4412,6.2121,0.2632,4.918,6.1446,6.6667,7.0787,6.5476,4.6875,4.6988,7.3864,7.2826,6.6667,8.0263,8.1928,6.8,5.8904,7.027,7.027,3.5714,0,4
TRAIN_2701,19,177,74,CAM,4.7826,3.9474,4.2647,4.8485,4.6053,3.7705,5.9036,5.7143,5.9551,5.3571,4.5312,5.4217,5.1136,5.8696,5.4321,7.1053,6.1446,5.4667,5.4795,5.4054,5.4054,5.2857,1,0
TRAIN_2704,20,178,72,RM,7.6812,6.9737,6.0294,6.6667,3.9474,5.9016,7.1084,6.6667,7.7528,6.9048,6.7188,5.9036,6.7045,7.3913,7.9012,7.5,8.4337,7.4667,7.1233,7.5676,7.5676,6.1429,0,4
TRAIN_2708,20,174,73,CAM,6.6667,5.7895,5.2941,6.0606,3.1579,3.7705,6.3855,5.4762,6.6292,6.3095,4.6875,3.8554,6.25,7.2826,5.679,8.1579,7.9518,6.6667,6.0274,6.6216,6.6216,4.7143,0,0
TRAIN_2709,20,166,63,CDM,5.7971,5.0,5.2941,5.303,6.5789,5.082,6.3855,6.1905,6.4045,6.3095,4.2188,5.0602,5.9091,6.7391,5.679,6.1842,6.1446,6.0,6.0274,5.9459,5.9459,6.5714,0,1
TRAIN_2713,21,178,75,CAM,6.2319,5.2632,5.0,5.303,5.9211,5.4098,6.6265,6.3095,6.8539,6.4286,5.1562,4.3373,4.8864,6.3043,6.9136,6.8421,6.747,6.4,6.4384,6.3514,6.3514,6.4286,0,0
TRAIN_2714,21,173,75,CM,5.0725,3.8158,3.9706,3.9394,4.0789,4.4262,5.4217,5.3571,5.5056,5.119,2.8125,3.3735,5.0,5.3261,6.2963,4.8684,5.7831,4.9333,5.0685,5.0,5.0,5.0,0,2
TRAIN_2718,19,176,71,CAM,5.5072,5.3947,4.4118,5.1515,5.6579,4.7541,6.3855,6.1905,5.8427,5.5952,4.375,5.1807,3.0682,6.7391,5.679,5.5263,6.0241,5.8667,5.8904,5.5405,5.5405,6.0,0,0
TRAIN_2719,18,185,74,CAM,5.3623,4.8684,4.7059,5.4545,2.6316,2.623,6.0241,5.5952,6.9663,5.7143,3.9062,5.0602,5.4545,6.7391,4.0741,5.6579,5.9036,5.8667,5.4795,5.8108,5.8108,4.4286,1,0
TRAIN_2722,17,183,70,CM,4.4928,3.5526,4.1176,3.6364,4.2105,3.9344,6.0241,5.7143,5.0562,4.881,3.75,3.253,4.5455,5.2174,5.0617,5.0,6.2651,4.9333,5.0685,5.0,5.0,5.0,1,2
TRAIN_2726,18,186,71,CAM,5.0725,4.3421,4.5588,4.2424,4.7368,2.1311,5.7831,5.8333,5.9551,5.3571,3.9062,4.6988,5.5682,5.4348,5.0617,6.1842,6.0241,5.4667,5.4795,5.4054,5.4054,5.2857,1,0
TRAIN_2728,21,172,63,LM,4.7826,3.9474,4.7059,4.5455,2.6316,2.459,5.7831,5.0,5.8427,5.5952,2.1875,4.4578,5.6818,5.9783,5.8025,7.2368,5.4217,5.3333,4.9315,5.4054,5.4054,4.0,0,3
TRAIN_2738,21,180,75,RM,7.1014,5.6579,4.4118,5.6061,0.7895,3.9344,5.7831,5.119,6.5169,5.3571,5.1562,5.0602,5.4545,6.7391,6.4198,7.8947,7.7108,6.1333,5.3425,6.2162,6.2162,3.4286,0,4
TRAIN_2739,20,175,74,RM,8.4058,5.1316,5.2941,6.3636,5.5263,4.918,6.8675,6.3095,7.0787,5.5952,4.6875,5.6627,5.9091,7.0652,8.642,8.8158,8.7952,6.6667,6.5753,6.8919,6.8919,6.4286,0,4
TRAIN_2740,20,174,69,CM,4.9275,5.0,4.7059,4.697,5.5263,4.4262,6.1446,5.4762,6.2921,5.5952,3.9062,5.1807,6.1364,5.9783,5.0617,4.8684,5.6627,5.7333,5.7534,5.6757,5.6757,5.8571,0,2
TRAIN_2745,21,180,71,CAM,5.6522,5.1316,4.8529,4.3939,5.2632,4.4262,6.0241,6.1905,5.9551,5.7143,3.9062,3.012,5.5682,6.1957,5.8025,4.8684,6.3855,5.8667,5.7534,5.8108,5.8108,5.7143,0,0
TRAIN_2746,19,177,70,RM,6.6667,4.6053,3.5294,4.2424,0.6579,4.0984,5.1807,4.7619,5.5056,4.6429,3.75,3.3735,3.9773,5.5435,6.6667,7.2368,7.1084,5.2,4.5205,5.2703,5.2703,3.0,0,4
TRAIN_2747,18,174,65,CAM,6.2319,4.8684,5.1471,6.2121,3.8158,2.9508,6.6265,6.4286,6.9663,6.5476,4.8438,6.0241,4.5455,7.0652,5.5556,8.1579,7.3494,6.5333,6.1644,6.3514,6.3514,5.2857,1,0
TRAIN_2749,20,173,67,LM,6.087,5.6579,6.4706,7.1212,6.4474,4.5902,7.2289,6.6667,7.9775,6.4286,4.8438,6.3855,8.0682,8.1522,7.4074,6.9737,6.988,7.2,7.2603,7.2973,7.2973,7.0,1,3
TRAIN_2752,20,183,74,CAM,6.2319,5.3947,4.7059,5.0,2.2368,2.623,5.7831,5.3571,6.2921,5.3571,2.1875,4.6988,5.7955,6.5217,3.7037,5.5263,7.4699,5.7333,5.0685,5.6757,5.6757,3.7143,1,0
TRAIN_2753,21,182,74,RM,6.5217,6.0526,6.3235,6.3636,4.7368,5.4098,7.8313,6.9048,7.3034,7.1429,5.4688,6.8675,6.7045,7.2826,7.4074,7.6316,6.988,7.3333,6.9863,7.2973,7.2973,6.2857,0,4
TRAIN_2755,18,178,72,CAM,5.5072,3.9474,4.2647,5.0,4.6053,5.7377,6.3855,5.9524,6.0674,5.119,3.5938,5.7831,4.5455,6.6304,5.679,5.2632,5.9036,5.6,5.4795,5.5405,5.5405,5.4286,1,0
TRAIN_2757,20,170,65,CAM,4.3478,3.2895,3.5294,3.7879,4.4737,3.9344,5.1807,4.881,5.5056,4.881,2.9688,3.8554,3.9773,5.2174,4.1975,4.7368,5.4217,4.8,4.6575,4.5946,4.5946,4.8571,0,0
TRAIN_2764,21,173,69,CDM,6.6667,4.0789,4.7059,6.0606,6.1842,5.2459,6.747,7.2619,6.7416,4.5238,4.5312,6.3855,4.5455,6.9565,7.9012,8.1579,7.5904,6.0,6.3014,6.0811,6.0811,6.7143,0,1
TRAIN_2766,19,178,66,CAM,5.0725,4.6053,3.3824,4.5455,2.5,2.1311,5.0602,4.881,5.8427,4.4048,4.0625,4.9398,4.4318,5.8696,2.4691,5.0,5.5422,5.0667,4.3836,5.0,5.0,3.7143,1,0
TRAIN_2771,18,180,70,CAM,6.087,4.2105,6.1765,6.5152,2.5,1.9672,7.1084,6.7857,7.6404,7.1429,2.1875,4.5783,6.25,7.5,5.4321,7.8947,7.1084,6.4,6.0274,6.3514,6.3514,4.7143,1,0
TRAIN_2772,17,175,60,CDM,3.913,2.7632,2.3529,2.8788,4.3421,1.4754,4.3373,4.2857,4.6067,3.5714,3.2812,3.8554,3.1818,4.2391,2.4691,5.3947,4.5783,3.7333,3.6986,3.6486,3.6486,4.1429,0,1
TRAIN_2778,18,175,70,LM,7.3913,5.1316,5.2941,6.3636,1.5789,2.623,6.6265,6.3095,7.5281,6.0714,4.6875,4.6988,6.4773,7.0652,5.679,8.1579,7.4699,6.6667,6.0274,6.8919,6.8919,4.1429,0,3
TRAIN_2782,20,180,75,CAM,6.3768,6.1842,5.7353,6.6667,5.0,5.9016,6.8675,6.3095,7.6404,6.5476,6.7188,7.3494,6.25,7.5,7.284,6.5789,7.2289,7.0667,6.9863,7.027,7.027,6.5714,1,0
TRAIN_2784,19,180,77,CM,4.9275,4.6053,4.8529,4.697,4.8684,5.4098,6.506,6.9048,6.1798,6.4286,4.375,4.5783,3.8636,5.9783,7.037,5.7895,5.5422,6.0,6.3014,5.6757,5.6757,6.0,1,2
TRAIN_2786,20,167,61,CAM,7.2464,3.2895,3.2353,4.5455,1.0526,1.3115,4.9398,3.9286,5.2809,4.7619,2.0312,3.9759,4.6591,5.7609,3.7037,8.5526,8.0723,4.9333,3.9726,4.8649,4.8649,2.7143,0,0
TRAIN_2787,21,175,68,RM,6.8116,5.7895,4.8529,5.4545,4.2105,4.0984,6.1446,5.7143,6.5169,5.9524,4.6875,5.5422,5.5682,6.413,6.9136,7.6316,7.4699,6.2667,6.0274,6.3514,6.3514,5.4286,0,4
TRAIN_2789,20,170,66,RM,6.2319,4.2105,3.9706,5.0,0.7895,1.9672,5.5422,3.3333,6.2921,5.9524,2.1875,5.9036,5.2273,5.9783,5.1852,7.8947,6.6265,5.4667,4.5205,5.5405,5.5405,3.0,0,4
TRAIN_2792,17,174,70,CAM,6.3768,3.8158,3.2353,4.3939,3.4211,3.6066,5.7831,4.4048,5.5056,4.4048,2.8125,5.1807,2.8409,5.5435,6.0494,7.6316,6.8675,5.0667,4.7945,5.0,5.0,4.4286,1,0
TRAIN_2796,21,168,56,RM,8.6957,4.8684,4.1176,5.7576,4.3421,5.7377,5.6627,4.5238,6.1798,5.119,3.9062,5.0602,5.4545,6.8478,6.0494,8.5526,8.6747,6.0,5.4795,6.2162,6.2162,5.2857,0,4
TRAIN_2797,20,175,70,CDM,4.3478,3.0263,5.2941,4.697,5.5263,4.2623,6.988,7.0238,6.5169,5.9524,4.0625,5.3012,5.4545,5.7609,4.0741,5.6579,5.4217,5.4667,5.7534,5.4054,5.4054,6.1429,0,1
TRAIN_2799,18,178,70,RM,6.087,5.2632,5.5882,5.6061,5.2632,5.7377,6.8675,6.3095,6.6292,6.3095,4.8438,5.0602,6.4773,6.9565,7.1605,5.9211,6.6265,6.4,6.4384,6.4865,6.4865,6.2857,1,4
TRAIN_2801,18,180,67,CAM,5.6522,5.0,4.8529,5.0,4.3421,4.4262,6.3855,5.9524,6.6292,5.3571,3.125,4.4578,5.6818,6.1957,4.9383,6.3158,6.3855,5.8667,5.6164,5.8108,5.8108,5.2857,1,0
TRAIN_2802,19,177,72,RM,5.3623,3.1579,2.7941,3.3333,3.6842,4.0984,4.8193,4.2857,5.0562,4.5238,2.5,4.4578,3.1818,4.6739,5.3086,5.2632,5.6627,4.4,4.3836,4.4595,4.4595,4.4286,0,4
TRAIN_2806,17,175,68,CDM,5.6522,2.7632,2.9412,3.1818,4.4737,4.2623,4.9398,4.6429,5.0562,4.4048,3.125,3.3735,3.5227,4.6739,5.9259,4.6053,6.1446,4.4,4.5205,4.5946,4.5946,4.8571,1,1
TRAIN_2807,19,172,72,RM,6.9565,4.8684,5.2941,5.7576,4.8684,6.0656,6.3855,6.3095,6.6292,6.1905,4.2188,5.7831,6.0227,6.5217,7.6543,8.4211,7.7108,6.2667,6.3014,6.4865,6.4865,6.1429,1,4
TRAIN_2809,21,185,80,CM,4.9275,3.1579,3.9706,4.0909,4.8684,5.4098,5.5422,4.881,5.9551,4.2857,2.8125,3.6145,5.4545,5.5435,5.5556,5.3947,6.0241,4.8,4.9315,5.0,5.0,5.2857,1,2
TRAIN_2811,21,180,65,CDM,4.4928,3.1579,3.0882,2.4242,4.2105,4.4262,4.9398,4.6429,4.2697,4.7619,2.9688,3.8554,3.6364,3.8043,5.679,5.5263,4.9398,4.2667,4.3836,4.0541,4.0541,4.5714,0,1
TRAIN_2813,19,185,68,CAM,4.6377,4.7368,4.5588,4.8485,1.9737,2.7869,5.5422,5.4762,6.1798,5.7143,4.375,3.9759,5.9091,6.413,5.0617,4.8684,5.4217,5.7333,5.2055,5.6757,5.6757,3.8571,0,0
TRAIN_2816,20,180,75,CAM,5.7971,4.2105,5.1471,5.6061,5.1316,5.5738,6.8675,6.1905,6.9663,5.8333,2.9688,4.3373,5.3409,6.6304,6.9136,7.2368,6.6265,6.1333,6.1644,6.0811,6.0811,6.0,1,0
TRAIN_2818,18,184,80,CM,4.9275,6.5789,6.6176,5.9091,6.7105,5.7377,7.3494,7.2619,6.9663,7.0238,6.25,6.6265,7.3864,7.1739,6.6667,5.3947,5.9036,7.0667,7.2603,7.027,7.027,7.2857,0,2
TRAIN_2819,19,175,70,CAM,5.7971,3.4211,3.8235,4.5455,4.0789,3.6066,5.6627,5.3571,5.5056,5.119,3.75,5.0602,3.9773,5.7609,5.3086,7.3684,6.1446,5.2,5.0685,5.1351,5.1351,4.8571,0,0
TRAIN_2820,20,176,66,RM,6.3768,4.6053,4.1176,5.303,1.3158,2.459,5.6627,4.5238,6.0674,5.4762,3.75,4.2169,5.4545,6.5217,4.321,7.8947,7.4699,5.7333,4.7945,5.8108,5.8108,3.2857,0,4
TRAIN_2821,21,184,75,CDM,5.3623,3.6842,3.9706,4.3939,5.6579,5.082,6.1446,5.3571,6.1798,5.2381,4.6875,4.2169,3.8636,5.5435,5.4321,5.6579,6.3855,5.4667,5.6164,5.4054,5.4054,6.0,0,1
TRAIN_2822,19,172,68,CAM,6.6667,6.3158,6.7647,7.5758,5.5263,5.2459,7.5904,7.2619,8.3146,7.5,5.1562,7.7108,6.9318,8.3696,7.284,7.6316,7.5904,7.4667,7.3973,7.4324,7.4324,6.8571,1,0
TRAIN_2824,19,177,67,CM,5.0725,4.6053,5.0,5.6061,5.0,4.4262,6.6265,6.4286,6.7416,5.9524,4.5312,6.0241,4.8864,6.6304,6.6667,7.3684,6.1446,6.1333,6.3014,6.0811,6.0811,6.0,1,2
TRAIN_2825,18,175,69,CM,5.7971,2.8947,4.1176,3.9394,5.1316,3.9344,6.3855,5.4762,5.9551,6.4286,3.75,5.0602,3.1818,4.8913,6.2963,4.7368,6.3855,5.3333,5.6164,5.2703,5.2703,5.7143,1,2
TRAIN_2831,19,184,81,CM,4.9275,2.8947,3.5294,3.4848,3.4211,5.7377,5.5422,4.881,5.3933,5.3571,3.125,3.6145,3.75,4.8913,6.6667,5.3947,5.6627,4.8,4.9315,4.7297,4.7297,4.7143,1,2
